x,y,z,intensity,return_number,number_of_returns,scan_direction_flag,edge_of_flight_line,classification,synthetic,key_point,withheld,scan_angle_rank,user_data,point_source_id,gps_time
829582.887952452,5932720.60718532,536.08,5,1,1,0,0,2,0,0,0,18,2,2100,363512138.6426226
829583.8237917928,5932721.281703957,536.15,3,1,1,0,0,2,0,0,0,18,2,2100,363512138.649392
829584.3791505349,5932719.858942155,536.1,5,1,1,0,0,2,0,0,0,18,2,2100,363512138.6493902
829584.1160898593,5932720.562985443,536.07,5,1,1,0,0,2,0,0,0,18,2,2100,363512138.6493911
829585.2856671318,5932720.034796204,536.13,4,2,2,0,0,2,0,0,0,18,2,2100,363512138.6561588
829585.0079862509,5932720.738842932,536.13,5,3,3,0,0,2,0,0,0,18,2,2100,363512138.6561597
829583.2684325803,5932722.719127235,536.04,6,2,2,0,0,2,0,0,0,18,2,2100,363512138.6493939
829583.5607284969,5932721.971080303,536.11,8,1,1,0,0,2,0,0,0,18,2,2100,363512138.649393
829584.5110871707,5932722.02959069,536.05,10,1,1,0,0,2,0,0,0,18,2,2100,363512138.6561615
829585.4614041906,5932721.824102374,536.05,8,1,1,0,0,2,0,0,0,18,2,2100,363512138.6629298
829584.2334097396,5932722.762968585,535.98,7,2,2,0,0,2,0,0,0,18,2,2100,363512138.6561624
829585.1983428793,5932722.528144498,535.98,7,1,1,0,0,2,0,0,0,18,2,2100,363512138.6629307
829584.7449210279,5932721.413553243,536.11,10,1,1,0,0,2,0,0,0,18,2,2100,363512138.6561606
829586.8941195096,5932721.075868854,536.09,8,1,1,0,0,2,0,0,0,18,2,2100,363512138.6696972
829586.2359796719,5932719.79997547,536.16,7,1,1,0,0,2,0,0,0,18,2,2100,363512138.6629271
829585.9582987098,5932720.504021871,536.15,3,2,2,0,0,2,0,0,0,18,2,2100,363512138.662928
829585.6952361028,5932721.193399234,536.14,8,2,2,0,0,2,0,0,0,18,2,2100,363512138.6629289
829588.1953343619,5932720.870322126,536.0600000000001,9,1,1,0,0,2,0,0,0,18,2,2100,363512138.6764656
829587.1425686999,5932720.430494618,536.12,10,1,1,0,0,2,0,0,0,18,2,2100,363512138.6696963
829588.4291660518,5932720.239618973,536.15,10,1,1,0,0,2,0,0,0,18,2,2100,363512138.6764647
829586.6456691213,5932721.721240766,535.99,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.6696982
829587.9615024726,5932721.501024969,535.96,7,1,1,0,0,2,0,0,0,18,2,2100,363512138.6764664
829582.9761377764,5932723.467176596,536.04,9,1,1,0,0,2,0,0,0,18,2,2100,363512138.6493948
829583.9703503364,5932723.481676782,535.89,5,2,2,0,0,2,0,0,0,18,2,2100,363512138.6561634
829582.7569194526,5932724.053877677,535.96,8,1,1,0,0,2,0,0,0,18,2,2100,363512138.6493957
829583.4149868966,5932724.875106397,535.96,5,1,1,0,0,2,0,0,0,18,2,2100,363512138.6561652
829583.1665412085,5932725.549812582,535.88,5,1,1,0,0,2,0,0,0,18,2,2100,363512138.6561661
829583.970694511,5932725.564365267,536.37,2,1,1,0,0,1,0,0,0,18,1,2100,363512138.6629344
829583.6780291803,5932723.951096711,537.01,3,1,2,0,0,1,0,0,0,18,1,2100,363512138.6561634
829583.45881517,5932724.58179221,536.76,2,1,1,0,0,1,0,0,0,18,1,2100,363512138.6561643
829586.5877211199,5932725.035923383,535.9300000000001,3,1,1,0,0,2,0,0,0,18,2,2100,363512138.676471
829588.1228158777,5932724.493007291,535.99,7,1,1,0,0,2,0,0,0,18,2,2100,363512138.6832387
829587.8451371266,5932725.2117204955,535.97,7,1,1,0,0,2,0,0,0,18,2,2100,363512138.6832396
829570.5059009383,5932731.55053337,535.55,8,1,1,0,0,2,0,0,0,18,2,2100,363512138.595259
829564.9345762575,5932726.4767527925,535.78,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.554646
829566.0311138678,5932726.344576947,535.79,8,1,1,0,0,2,0,0,0,18,2,2100,363512138.5614137
829564.6715114844,5932727.1661293125,535.75,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.5546468
829565.7534372548,5932727.09262166,535.73,7,1,1,0,0,2,0,0,0,18,2,2100,363512138.5614146
829566.8791680355,5932726.652441452,535.78,7,1,1,0,0,2,0,0,0,18,2,2100,363512138.568182
829566.6161034103,5932727.341818044,535.75,7,1,1,0,0,2,0,0,0,18,2,2100,363512138.5681829
829565.4757524094,5932727.782001955,535.74,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.5614155
829565.2565383073,5932728.398037997,535.71,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.5614164
829566.1192039129,5932728.647233113,535.69,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.5681846
829566.3822707894,5932727.972522811,535.71,7,1,1,0,0,2,0,0,0,18,2,2100,363512138.5681838
829567.566674332,5932728.720336761,535.76,7,1,1,0,0,2,0,0,0,18,2,2100,363512138.5749522
829568.6335500587,5932725.948159371,535.83,7,1,1,0,0,2,0,0,0,18,2,2100,363512138.5749487
829568.3704855925,5932726.637535966,535.8,7,1,1,0,0,2,0,0,0,18,2,2100,363512138.5749495
829568.1074189103,5932727.312246223,535.78,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.5749504
829569.7448290427,5932726.578647205,535.77,7,1,1,0,0,2,0,0,0,18,2,2100,363512138.5817171
829569.4817653093,5932727.268025234,535.78,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.5817181
829567.858970296,5932727.972286795,535.74,8,1,1,0,0,2,0,0,0,18,2,2100,363512138.5749514
829568.9410229658,5932728.690781887,535.74,9,1,1,0,0,2,0,0,0,18,2,2100,363512138.5817199
829569.2187033788,5932727.972069007,535.76,7,1,1,0,0,2,0,0,0,18,2,2100,363512138.581719
829564.9788557175,5932729.102085084,535.72,7,1,1,0,0,2,0,0,0,18,2,2100,363512138.5614173
829565.8269072798,5932729.395282065,535.6800000000001,7,1,1,0,0,2,0,0,0,18,2,2100,363512138.5681856
829564.7157897067,5932729.791459442,535.62,5,1,1,0,0,2,0,0,0,18,2,2100,363512138.5614182
829565.549228714,5932730.128661326,535.65,5,2,2,0,0,2,0,0,0,18,2,2100,363512138.5681865
829567.3036117062,5932729.424379575,535.71,8,1,1,0,0,2,0,0,0,18,2,2100,363512138.5749532
829567.0551654774,5932730.099087335,535.6800000000001,9,1,1,0,0,2,0,0,0,18,2,2100,363512138.5749541
829565.3007806567,5932730.7887037285,535.66,6,2,2,0,0,2,0,0,0,18,2,2100,363512138.5681874
829566.7628653597,5932730.817805375,535.74,8,1,1,0,0,2,0,0,0,18,2,2100,363512138.5749549
829566.5144185516,5932731.492512213,535.6800000000001,8,2,2,0,0,2,0,0,0,18,2,2100,363512138.5749559
829568.6633448488,5932729.42416153,535.72,9,1,1,0,0,2,0,0,0,18,2,2100,363512138.5817208
829568.3856616702,5932730.128207118,535.6800000000001,8,1,1,0,0,2,0,0,0,18,2,2100,363512138.5817218
829570.4031681322,5932729.101217118,535.8100000000001,9,1,1,0,0,2,0,0,0,18,2,2100,363512138.5884878
829570.1400985238,5932729.761259564,535.75,11,1,1,0,0,2,0,0,0,18,2,2100,363512138.5884887
829569.9208840363,5932730.37729451,535.6800000000001,9,1,1,0,0,2,0,0,0,18,2,2100,363512138.5884896
829568.1518252498,5932730.729580386,535.69,8,1,1,0,0,2,0,0,0,18,2,2100,363512138.5817226
829567.8887624447,5932731.433623037,535.63,9,1,1,0,0,2,0,0,0,18,2,2100,363512138.5817235
829569.6578190404,5932731.066670472,535.62,7,1,1,0,0,2,0,0,0,18,2,2100,363512138.5884905
829569.3947546674,5932731.756047831,535.6,8,1,1,0,0,2,0,0,0,18,2,2100,363512138.5884914
829571.2808454485,5932731.8144106,535.58,7,1,1,0,0,2,0,0,0,18,2,2100,363512138.6020275
829572.2310910531,5932731.154255254,535.58,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.6087951
829571.48464954,5932726.2410363145,535.87,5,2,2,0,0,2,0,0,0,18,2,2100,363512138.5884841
829571.2362032258,5932726.9157429375,535.8100000000001,7,1,1,0,0,2,0,0,0,18,2,2100,363512138.588485
829572.0842839549,5932727.384941787,535.83,3,2,2,0,0,2,0,0,0,18,2,2100,363512138.5952535
829572.6250320894,5932726.006183925,535.83,2,3,3,0,0,2,0,0,0,18,2,2100,363512138.5952518
829573.4292063131,5932726.1967232125,535.88,6,2,2,0,0,2,0,0,0,18,2,2100,363512138.6020201
829572.3619672715,5932726.695559287,535.76,2,2,2,0,0,2,0,0,0,18,2,2100,363512138.5952526
829573.1515283193,5932726.930102111,535.84,6,2,2,0,0,2,0,0,0,18,2,2100,363512138.6020211
829570.9877575374,5932727.590450953,535.79,8,1,1,0,0,2,0,0,0,18,2,2100,363512138.588486
829570.7100779455,5932728.309165213,535.8100000000001,10,1,1,0,0,2,0,0,0,18,2,2100,363512138.5884869
829571.5435381631,5932728.77836688,535.84,9,1,1,0,0,2,0,0,0,18,2,2100,363512138.5952553
829572.8592301615,5932727.66348478,535.84,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.602022
829573.5464142859,5932727.707374808,535.86,8,1,1,0,0,2,0,0,0,18,2,2100,363512138.6087905
829572.58155072,5932728.382199108,535.86,8,1,1,0,0,2,0,0,0,18,2,2100,363512138.602023
829573.2687310568,5932728.411419403,535.79,8,1,1,0,0,2,0,0,0,18,2,2100,363512138.6087915
829571.5289032793,5932728.573073481,536.97,7,1,1,0,0,3,0,0,0,18,3,2100,363512138.5952544
829574.0871570098,5932726.299282369,535.83,7,2,2,0,0,2,0,0,0,18,2,2100,363512138.6087887
829573.8240936261,5932726.988660512,535.84,7,2,2,0,0,2,0,0,0,18,2,2100,363512138.6087896
829575.4030421119,5932726.387071957,535.88,9,1,1,0,0,2,0,0,0,18,2,2100,363512138.615557
829575.1545937428,5932727.047111989,535.82,7,2,2,0,0,2,0,0,0,18,2,2100,363512138.6155579
829576.3827721262,5932727.252247248,535.8100000000001,9,1,1,0,0,2,0,0,0,18,2,2100,363512138.6223266
829574.9207610807,5932727.677815609,535.74,8,2,2,0,0,2,0,0,0,18,2,2100,363512138.6155588
829574.6430799544,5932728.381864303,535.79,9,1,1,0,0,2,0,0,0,18,2,2100,363512138.6155597
829576.1197085636,5932727.941624852,535.8,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.6223275
829571.2804800508,5932729.511742233,535.76,9,1,1,0,0,2,0,0,0,18,2,2100,363512138.5952563
829571.0174128421,5932730.186451453,535.7,8,1,1,0,0,2,0,0,0,18,2,2100,363512138.5952572
829572.070036652,5932729.73161378,535.7,7,1,1,0,0,2,0,0,0,18,2,2100,363512138.6020248
829572.3184861604,5932729.071575327,535.8100000000001,10,1,1,0,0,2,0,0,0,18,2,2100,363512138.6020238
829573.0202874996,5932729.100793634,535.75,10,1,1,0,0,2,0,0,0,18,2,2100,363512138.6087923
829572.7572241392,5932729.804834265,535.63,7,1,1,0,0,2,0,0,0,18,2,2100,363512138.6087933
829570.7689640345,5932730.846491645,535.64,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.5952581
829571.8069762074,5932730.450322513,535.62,7,1,1,0,0,2,0,0,0,18,2,2100,363512138.6020257
829571.5731440431,5932731.081027975,535.59,8,1,1,0,0,2,0,0,0,18,2,2100,363512138.6020266
829571.95341145,5932731.8729698425,535.6,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.608796
829572.5087714406,5932730.435542404,535.61,7,1,1,0,0,2,0,0,0,18,2,2100,363512138.6087942
829573.5469814007,5932731.271378264,535.62,7,1,1,0,0,2,0,0,0,18,2,2100,363512138.6155635
829574.3361710205,5932729.188579339,535.6800000000001,7,1,1,0,0,2,0,0,0,18,2,2100,363512138.6155607
829574.0731114422,5932729.907289451,535.64,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.6155616
829575.3305189826,5932730.0244226195,535.71,7,1,1,0,0,2,0,0,0,18,2,2100,363512138.6223302
829573.8100452668,5932730.582000476,535.63,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.6155626
829575.0966820457,5932730.625794039,535.66,7,1,1,0,0,2,0,0,0,18,2,2100,363512138.622331
829574.8190047151,5932731.359174715,535.66,7,1,1,0,0,2,0,0,0,18,2,2100,363512138.6223319
829576.1495223165,5932731.52029377,535.66,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.6291003
829575.3304937202,5932729.76045659,536.74,2,1,1,0,0,1,0,0,0,18,1,2100,363512138.6223292
829565.9736766414,5932732.929933705,535.57,8,1,1,0,0,2,0,0,0,18,2,2100,363512138.5749578
829565.6959981406,5932733.6633136105,535.55,2,2,2,0,0,2,0,0,0,18,2,2100,363512138.5749587
829569.1316919312,5932732.460090601,535.54,7,1,1,0,0,2,0,0,0,18,2,2100,363512138.5884923
829568.8540090261,5932733.164137125,535.52,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.5884932
829570.2282255385,5932732.298580699,535.55,8,1,1,0,0,2,0,0,0,18,2,2100,363512138.59526
829569.9505430587,5932733.00262792,535.55,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.5952609
829569.7020924105,5932733.648002925,535.53,8,1,1,0,0,2,0,0,0,18,2,2100,363512138.5952618
829570.4916553632,5932733.897210874,535.55,7,1,1,0,0,2,0,0,0,18,2,2100,363512138.6020302
829569.4097982595,5932734.4107191395,535.52,7,1,1,0,0,2,0,0,0,18,2,2100,363512138.5952627
829570.1993606087,5932734.659925784,535.5,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.6020312
829565.76963131,5932736.992645534,535.47,5,1,1,0,0,2,0,0,0,18,2,2100,363512138.5817308
829565.4919523322,5932737.72602509,535.4300000000001,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.5817317
829567.509453034,5932736.655033007,535.51,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.5884978
829567.2171607654,5932737.4324157955,535.49,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.5884988
829569.11750439,5932735.17343609,535.53,5,1,1,0,0,2,0,0,0,18,2,2100,363512138.5952637
829567.7871359924,5932735.950985907,535.52,5,1,1,0,0,2,0,0,0,18,2,2100,363512138.5884969
829568.8544373421,5932735.84814669,535.5,5,1,1,0,0,2,0,0,0,18,2,2100,363512138.5952645
829569.9216762055,5932735.349307483,535.53,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.602032
829570.5357827421,5932735.554543512,535.55,5,1,1,0,0,2,0,0,0,18,2,2100,363512138.6088007
829569.6586093801,5932736.024018461,535.51,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.602033
829570.2873365885,5932736.2292518355,535.52,5,1,1,0,0,2,0,0,0,18,2,2100,363512138.6088016
829568.6206033089,5932736.464187431,535.52,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.5952654
829568.3283064627,5932737.2122367835,535.5,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.5952664
829569.1178693656,5932737.461444278,535.5,5,1,1,0,0,2,0,0,0,18,2,2100,363512138.6020348
829569.3955473676,5932736.7280632695,535.5,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.6020339
829570.0242684166,5932736.889298196,535.5600000000001,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.6088025
829569.7758213558,5932737.564004916,535.48,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.6088034
829564.7892649828,5932732.123455691,535.62,7,3,3,0,0,2,0,0,0,18,2,2100,363512138.5681892
829566.2221216917,5932732.240561077,535.66,8,2,2,0,0,2,0,0,0,18,2,2100,363512138.5749568
829567.6256999297,5932732.137666413,535.59,7,1,1,0,0,2,0,0,0,18,2,2100,363512138.5817244
829567.0703175175,5932733.325796776,536.6800000000001,7,1,1,0,0,1,0,0,0,18,1,2100,363512138.5817253
829565.2429022896,5932734.411449303,537.33,9,1,2,0,0,1,0,0,0,18,1,2100,363512138.5749587
829566.6318570768,5932734.2792270575,537.36,2,1,2,0,0,1,0,0,0,18,1,2100,363512138.5817263
829568.3424730357,5932734.249594278,536.63,10,1,1,0,0,1,0,0,0,18,1,2100,363512138.5884941
829564.9798332942,5932735.071494361,537.34,12,1,1,0,0,1,0,0,0,18,1,2100,363512138.5749596
829564.6875408536,5932735.848876923,537.32,14,1,1,0,0,1,0,0,0,18,1,2100,363512138.5749605
829566.0765000554,5932735.745987189,537.32,13,1,1,0,0,1,0,0,0,18,1,2100,363512138.5817281
829566.3541782573,5932735.012606418,537.32,13,1,1,0,0,1,0,0,0,18,1,2100,363512138.5817272
829565.6672961175,5932736.919373301,536.8,8,1,1,0,0,1,0,0,0,18,1,2100,363512138.5817299
829565.813435259,5932736.435364801,537.3,12,1,1,0,0,1,0,0,0,18,1,2100,363512138.581729
829568.0355639617,5932735.041649001,536.7,9,1,1,0,0,1,0,0,0,18,1,2100,363512138.5884951
829567.6994214249,5932735.87771102,536.84,5,1,1,0,0,1,0,0,0,18,1,2100,363512138.588496
829571.0177810142,5932732.503787723,535.55,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.6020284
829571.6757358317,5932732.62101657,535.58,7,1,1,0,0,2,0,0,0,18,2,2100,363512138.6087969
829570.7401059598,5932733.251835822,535.57,8,1,1,0,0,2,0,0,0,18,2,2100,363512138.6020293
829571.3980532917,5932733.325063526,535.57,7,1,1,0,0,2,0,0,0,18,2,2100,363512138.6087979
829572.7431687638,5932733.339514252,535.59,7,1,1,0,0,2,0,0,0,18,2,2100,363512138.6155661
829572.9770027543,5932732.723474299,535.59,9,1,1,0,0,2,0,0,0,18,2,2100,363512138.6155653
829571.1496054191,5932733.985105993,535.57,7,1,1,0,0,2,0,0,0,18,2,2100,363512138.6087988
829570.8426929351,5932734.762491359,535.5600000000001,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.6087997
829572.2170386402,5932734.703604188,535.59,7,1,1,0,0,2,0,0,0,18,2,2100,363512138.6155679
829573.4598321051,5932734.864738188,535.6,5,1,1,0,0,2,0,0,0,18,2,2100,363512138.6223364
829573.75213297,5932734.14602196,535.61,5,1,1,0,0,2,0,0,0,18,2,2100,363512138.6223356
829571.9247441756,5932735.466319566,535.55,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.6155688
829571.6616779992,5932736.1410316285,535.5600000000001,4,1,1,0,0,2,0,0,0,18,2,2100,363512138.6155697
829571.4132282181,5932736.78640861,535.59,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.6155706
829571.150163313,5932737.475785451,535.54,4,1,1,0,0,2,0,0,0,18,2,2100,363512138.6155715
829572.6852565125,5932736.903537867,535.6,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.6223391
829572.3929578159,5932737.636921001,535.59,7,1,1,0,0,2,0,0,0,18,2,2100,363512138.62234
829574.5126728842,5932735.759238896,535.61,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.6291057
829573.9573123871,5932737.196666312,535.57,5,1,1,0,0,2,0,0,0,18,2,2100,363512138.6291076
829575.0831470784,5932737.401819505,535.59,5,1,1,0,0,2,0,0,0,18,2,2100,363512138.6358762
829576.4282586384,5932737.3869365575,535.62,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.6426445
829573.2546832969,5932732.004761639,535.63,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.6155644
829572.4801028803,5932734.014226512,535.61,5,1,1,0,0,2,0,0,0,18,2,2100,363512138.615567
829574.5413226342,5932732.063222008,535.66,8,1,1,0,0,2,0,0,0,18,2,2100,363512138.6223328
829574.2782589472,5932732.752600273,535.66,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.6223337
829575.8718448789,5932732.253674222,535.65,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.6291012
829575.608776584,5932732.913719095,535.65,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.6291021
829574.0151974042,5932733.456644961,535.65,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.6223346
829575.0534167797,5932734.351146796,535.63,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.6291039
829575.3310967048,5932733.632432927,535.64,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.629103
829576.4423125329,5932733.852254943,535.66,5,1,1,0,0,2,0,0,0,18,2,2100,363512138.6358717
829576.1646355445,5932734.585636615,535.6800000000001,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.6358725
829573.1821504678,5932735.568787071,535.64,5,1,1,0,0,2,0,0,0,18,2,2100,363512138.6223373
829572.9337023343,5932736.228829086,535.62,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.6223382
829574.775734954,5932735.055195015,535.65,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.6291048
829575.8869512811,5932735.2750178175,535.69,5,1,1,0,0,2,0,0,0,18,2,2100,363512138.6358734
829575.6531214699,5932735.920390127,535.65,5,1,1,0,0,2,0,0,0,18,2,2100,363512138.6358743
829574.2349936542,5932736.477954603,535.65,5,1,1,0,0,2,0,0,0,18,2,2100,363512138.6291067
829575.3608212002,5932736.639107577,535.67,5,1,1,0,0,2,0,0,0,18,2,2100,363512138.6358752
829576.8942912907,5932725.946830447,535.9,9,1,1,0,0,2,0,0,0,18,2,2100,363512138.6223248
829576.616606529,5932726.636209316,535.86,10,1,1,0,0,2,0,0,0,18,2,2100,363512138.6223257
829578.005591259,5932726.70931592,535.79,7,1,1,0,0,2,0,0,0,18,2,2100,363512138.629094
829578.2540365478,5932726.034608109,535.82,8,1,1,0,0,2,0,0,0,18,2,2100,363512138.6290931
829579.423707148,5932726.093083255,535.75,2,1,1,0,0,2,0,0,0,18,2,2100,363512138.6358616
829580.7980620845,5932726.107525963,535.71,2,1,1,0,0,2,0,0,0,18,2,2100,363512138.6426299
829581.9677333357,5932726.151340147,535.82,5,1,1,0,0,2,0,0,0,18,2,2100,363512138.6493984
829581.7046699129,5932726.840717165,535.79,5,1,1,0,0,2,0,0,0,18,2,2100,363512138.6493993
829581.4562223378,5932727.500758083,535.75,2,1,1,0,0,2,0,0,0,18,2,2100,363512138.6494002
829582.3627332362,5932727.632613804,535.82,7,1,1,0,0,2,0,0,0,18,2,2100,363512138.6561688
829581.1346915412,5932728.278148318,535.82,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.6494012
829582.0704359919,5932728.365997186,535.83,8,1,1,0,0,2,0,0,0,18,2,2100,363512138.6561697
829577.8014745282,5932730.288024884,535.73,7,1,1,0,0,2,0,0,0,18,2,2100,363512138.635867
829579.3950464805,5932729.701099735,535.77,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.6426345
829579.1465969546,5932730.346475439,535.77,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.6426354
829577.5237967708,5932731.021404266,535.69,5,1,1,0,0,2,0,0,0,18,2,2100,363512138.635868
829577.2315059111,5932731.79878757,535.69,5,1,1,0,0,2,0,0,0,18,2,2100,363512138.6358689
829578.8835336816,5932731.03585371,535.77,7,1,1,0,0,2,0,0,0,18,2,2100,363512138.6426362
829578.5912400861,5932731.798569329,535.74,5,1,1,0,0,2,0,0,0,18,2,2100,363512138.6426372
829579.6434942733,5932729.041058696,535.8100000000001,5,1,1,0,0,2,0,0,0,18,2,2100,363512138.6426336
829580.8423987319,5932729.040864791,535.82,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.6494021
829580.5939481694,5932729.686238129,535.75,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.649403
829580.3455024209,5932730.346283292,535.83,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.6494039
829581.7927550868,5932729.070045481,535.86,4,1,1,0,0,2,0,0,0,18,2,2100,363512138.6561706
829581.5296961236,5932729.788755806,535.82,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.6561715
829582.4361640245,5932729.656609341,535.85,7,1,1,0,0,2,0,0,0,18,2,2100,363512138.6629399
829580.0678226798,5932731.064996384,535.8,5,1,1,0,0,2,0,0,0,18,2,2100,363512138.6494048
829579.7755269919,5932731.813045671,535.78,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.6494057
829580.9889484943,5932731.167513458,535.78,5,1,1,0,0,2,0,0,0,18,2,2100,363512138.6561733
829581.2666305271,5932730.463467048,535.8100000000001,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.6561725
829582.1731003677,5932730.345986299,535.8100000000001,5,1,1,0,0,2,0,0,0,18,2,2100,363512138.6629408
829581.9100327713,5932731.006031563,535.82,5,1,1,0,0,2,0,0,0,18,2,2100,363512138.6629417
829581.6323558333,5932731.739412148,535.8100000000001,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.6629426
829582.8888618512,5932726.2685253685,535.85,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.656167
829583.8245587564,5932726.063039844,535.86,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.6629353
829582.6404143817,5932726.928566285,535.8100000000001,7,1,1,0,0,2,0,0,0,18,2,2100,363512138.6561679
829583.5468800999,5932726.781754046,535.87,8,1,1,0,0,2,0,0,0,18,2,2100,363512138.6629362
829584.9649803534,5932726.06285622,535.91,6,1,1,0,0,2,0,0,0,18,2,2100,363512138.6697037
829584.7165328807,5932726.722896842,535.86,7,1,1,0,0,2,0,0,0,18,2,2100,363512138.6697046
